"sex","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","labor_migrant_bari_in_bangladesh","years_of_education_wife","husband_occupation","years_of_education_husband","relocate_MI","institutionloan_vs_other","bank_vs_micro","husbandTravelINBangladesh","wifeTravelINBangladesh","wifeAbroadTravel","husbandAbroadTravel","listenRadio_h","useInternet_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","occupation_agriculture_dummy","occupation_mkt_connection","occupation_ses","age_wife","age_h","assetMobilePhone","assetSmartphone","assetComputer","assetElectricity","landOwnedFarmAmount"
0,6,100,416025,32500,5,1,3,0,3,3.0952380952381,5.625,7.5,5.45454545454545,10.9090909090909,2.53521126760563,10,3.96694214876033,16.3636363636364,52.2727272727273,0,0,1,2,0,0,0,16,0,0,0,NA,NA,NA,NA,NA,0,0,1,64,NA,1,1,0,1,0
1,6,25,282810,25000,1,2,4,0,0,10.8333333333333,2.5,3.33333333333333,10,10.9090909090909,11.25,10,1.77121771217712,16.3636363636364,18.5483870967742,4,5,9,0,1,0,0,2,10,0,0,0,0,0,0,0,1,2,2,42,41,1,1,0,1,0
0,6,25,214500,45000,3,0,3,0,1,3.0952380952381,90,1.9672131147541,1.93548387096774,1.31868131868132,0.994475138121547,13.125,7.86885245901639,5.80645161290323,18.5483870967742,6,0,10,2,0,0,0,3,3,0,1,NA,NA,600,1,1,1,3,3,44,47,1,1,0,1,720
1,5,100,73280,18300,0,1,5,0,0,4.0625,2.90322580645161,3.87096774193548,1.93548387096774,3.87096774193548,5.80645161290323,1.73553719008264,1.59468438538206,5.80645161290323,18.5483870967742,5,0,0,1,0,0,0,10,3,0,0,0,0,3600,0,0,1,0,0,62,62,1,0,0,1,0
0,6,100,187700,0,0,1,5,0,0,10.8333333333333,4.28571428571429,5.71428571428571,5.45454545454545,5.71428571428571,8.57142857142857,70,1.99170124481328,16.3636363636364,18.5483870967742,2,5,10,0,0,0,0,4,8,0,0,0,0,900,0,0,1,3,3,50,58,1,0,0,1,0
1,5,50,128070,21166.66667,0,0,3,0,0,4.0625,90,1.9672131147541,5.45454545454545,10.9090909090909,5.80645161290323,19.0909090909091,2.27488151658768,5.80645161290323,27.3809523809524,18,5,0,3,1,0,0,8,8,0,0,0,0,600,0,1,1,0,0,35,34,1,1,0,1,0
1,6,100,245600,30000,1,1,8,0,1,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,16.3636363636364,70,1.99170124481328,30,35.9375,18,5,5,0,1,0,0,5,3,0,0,0,1,900,0,1,0,0,1,52,52,1,1,0,0,0
1,5,100,204465,6333.333333,0,1,3,0,0,5.90909090909091,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,5.80645161290323,6.7741935483871,1.32963988919668,11.25,6.31868131868132,11,6,10,5,0,1,0,4,10,0,0,0,0,210,1,1,1,3,3,44,44,1,0,0,1,35
1,6,75,157525,20833.33333,2,1,4,0,0,4.0625,8.18181818181818,10.9090909090909,7.5,10.9090909090909,6.92307692307692,5.1219512195122,3.17880794701987,16.3636363636364,52.2727272727273,5,5,23,10,1,1,0,12,8,0,0,0,0,1800,0,1,1,1,0,57,57,1,0,0,1,0
1,6,100,157550,20300,0,1,5,0,0,2.09677419354839,90,1.9672131147541,5.45454545454545,10.9090909090909,16.3636363636364,35,2.65193370165746,5.80645161290323,4.75206611570248,2,0,12,3,0,0,0,0,1,0,0,0,0,1800,0,1,1,1,2,60,60,1,1,0,1,0
0,6,100,264110,0,5,1,5,0,2,10.8333333333333,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,2.95081967213115,3.44262295081967,2.65193370165746,30,12.5,2,5,6,10,0,0,0,4,7,0,2,0,1,300,0,0,0,0,1,37,40,1,1,0,1,0
1,6,100,252790,15000,10,0,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,5.80645161290323,5.1219512195122,3.96694214876033,11.25,18.5483870967742,17,2,0,8,0,0,0,6,8,0,0,0,0,0,0,0,1,0,0,62,62,1,0,0,1,28
0,5,100,185795,11500,2,2,6,0,1,10.8333333333333,2.90322580645161,3.87096774193548,3.75,3.87096774193548,0.994475138121547,1.73553719008264,1.59468438538206,30,6.31868131868132,10,9,10,7,0,0,0,6,12,0,1,NA,NA,NA,NA,NA,1,3,3,32,NA,1,1,0,1,78
0,5,100,138060,7600,0,1,5,0,0,21.6666666666667,4.28571428571429,5.71428571428571,20,20,5.80645161290323,35,3.17880794701987,30,52.2727272727273,21,0,4,5,0,0,0,10,4,0,0,0,0,2700,0,0,1,1,0,58,65,1,0,0,1,0
0,6,75,189195,0,2,0,4,0,3,5.90909090909091,8.18181818181818,10.9090909090909,5.45454545454545,10.9090909090909,3.91304347826087,19.0909090909091,1.99170124481328,16.3636363636364,52.2727272727273,7,16,4,12,1,0,0,3,10,1,0,0,0,3600,0,0,1,1,0,48,51,1,1,0,1,0
0,6,100,103175,7916.666667,2,1,2,0,0,4.0625,2.90322580645161,1.31868131868132,1.93548387096774,3.87096774193548,5.80645161290323,4.56521739130435,2.65193370165746,5.80645161290323,18.5483870967742,1,9,8,9,1,1,1,4,2,0,0,0,0,2700,0,1,1,1,1,42,41,1,0,0,0,0
0,6,100,152875,24450,2,2,5,0,0,3.0952380952381,4.28571428571429,5.71428571428571,5.45454545454545,3.87096774193548,5.80645161290323,19.0909090909091,1.59468438538206,8.57142857142857,27.3809523809524,5,6,9,0,1,1,0,16,0,0,0,0,0,NA,NA,NA,1,2,2,35,NA,1,1,0,1,0
1,6,100,280395,70000,6,2,7,0,0,5.90909090909091,5,7.5,2.85714285714286,5.71428571428571,11.25,10,2.65193370165746,8.57142857142857,27.3809523809524,2,4,9,4,0,0,0,6,6,0,1,0,0,900,0,0,1,2,2,68,68,1,1,0,1,20
0,5,100,206925,40000,2,2,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,2.85714285714286,5.71428571428571,5.80645161290323,4.56521739130435,2.27488151658768,11.25,22.1153846153846,0,5,0,10,0,0,0,5,3,0,0,0,0,0,NA,0,1,0,0,58,NA,1,1,0,0,0
1,6,25,213770,42000,3,0,3,0,0,4.0625,15,20,3.75,3.87096774193548,5.80645161290323,6.7741935483871,2.12389380530973,30,18.5483870967742,0,0,0,6,0,0,0,8,2,0,0,0,0,600,0,1,1,0,0,58,58,1,0,0,1,30
0,6,75,363950,440000,5,1,5,2,1,5.90909090909091,5.625,7.5,10,10.9090909090909,6.92307692307692,35,2.65193370165746,30,82.1428571428571,0,1,1,0,0,0,0,4,0,0,1,2,0,NA,NA,NA,0,0,1,57,62,1,0,0,0,160
1,6,25,222655,16458.33333,0,0,4,0,0,2.09677419354839,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,19.0909090909091,2.65193370165746,8.57142857142857,14.0243902439024,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,63,63,1,0,0,0,0
0,6,25,461300,42083.33333,3,0,6,2,1,5.90909090909091,3.46153846153846,4.61538461538461,5.45454545454545,7.5,16.3636363636364,13.125,1.59468438538206,16.3636363636364,27.3809523809524,3,0,0,0,0,0,0,2,4,0,0,3,0,900,0,1,1,0,0,53,53,1,1,0,1,45
1,5,25,127975,21166.66667,2,0,2,0,0,4.0625,8.18181818181818,10.9090909090909,7.5,3.87096774193548,1.97802197802198,35,2.65193370165746,5.80645161290323,95.8333333333333,0,2,10,0,0,0,0,6,0,0,1,0,0,1050,0,0,1,3,3,59,59,1,0,0,1,0
1,6,75,352975,14000,2,1,3,0,0,5.90909090909091,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,5.80645161290323,5.1219512195122,1.99170124481328,11.25,18.5483870967742,25,9,0,9,1,0,0,11,4,0,0,0,0,0,0,0,1,0,0,46,46,1,1,0,1,0
0,5,75,88570,4750,2,0,1,0,0,5.90909090909091,4.28571428571429,5.71428571428571,7.5,3.87096774193548,5.80645161290323,19.0909090909091,2.65193370165746,11.25,22.1153846153846,2,10,1,5,1,0,0,8,2,0,0,0,0,0,0,1,0,0,1,36,38,1,0,0,1,0
1,6,100,97075,8016.666667,0,1,2,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,4.61538461538461,6.92307692307692,6.7741935483871,1.99170124481328,30,22.1153846153846,2,1,7,0,0,1,0,4,3,0,0,0,0,1800,0,1,1,1,1,63,63,1,0,0,1,35
0,6,100,231025,13500,0,1,3,0,0,4.0625,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,3.91304347826087,35,2.65193370165746,16.3636363636364,4.75206611570248,0,0,10,0,0,1,0,2,2,0,0,0,1,5400,0,1,1,3,3,44,49,1,1,0,1,0
0,6,75,384475,62000,0,0,2,0,1,5.90909090909091,90,1.9672131147541,3.75,7.5,2.95081967213115,19.0909090909091,2.65193370165746,8.57142857142857,52.2727272727273,39,8,0,0,0,1,0,9,1,0,8,NA,NA,1800,0,1,1,0,0,30,39,1,1,0,1,500
1,6,25,367780,26250,4,1,6,0,1,10.8333333333333,90,0.991735537190083,2.30769230769231,3.87096774193548,2.53521126760563,10,2.65193370165746,8.57142857142857,9.42622950819672,8,0,1,12,0,1,1,1,3,0,1,0,1,2700,0,0,0,0,1,53,53,0,1,0,1,198
1,6,100,410105,48000,5,1,5,0,0,5.90909090909091,4.28571428571429,5.71428571428571,2.85714285714286,5.71428571428571,8.57142857142857,6.7741935483871,2.65193370165746,5.80645161290323,27.3809523809524,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,73,73,1,1,0,1,0
1,6,75,225845,20000,2,1,2,0,1,10.8333333333333,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,5,35,3.17880794701987,30,52.2727272727273,4,9,10,0,1,0,0,4,0,0,1,0,1,5400,1,1,1,3,3,39,39,1,1,0,1,0
0,6,75,375025,52375,5,1,6,0,3,3.0952380952381,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,8.07692307692308,1.99170124481328,30,18.5483870967742,32,5,1,3,0,1,0,4,3,0,0,0,0,NA,NA,NA,0,0,1,44,NA,1,1,0,0,0
1,6,75,238075,13500,0,1,5,0,0,4.0625,90,1.9672131147541,5.45454545454545,3.87096774193548,2.95081967213115,6.7741935483871,3.96694214876033,16.3636363636364,9.42622950819672,0,0,1,0,0,1,0,3,2,0,0,0,0,450,0,1,0,0,1,59,59,1,0,0,1,0
1,6,100,62439,12000,4,1,3,0,0,8.125,3.46153846153846,4.61538461538461,5.45454545454545,3.87096774193548,2.95081967213115,6.7741935483871,2.27488151658768,11.25,18.5483870967742,4,0,4,8,0,1,0,8,4,0,0,0,0,0,0,1,1,1,0,55,55,1,0,0,1,0
0,5,100,153635,54250,2,0,3,0,4,10.8333333333333,2.90322580645161,3.87096774193548,3.75,3.87096774193548,5.80645161290323,10,2.65193370165746,11.25,18.5483870967742,7,3,9,5,0,0,0,10,1,0,0,0,0,0,NA,NA,1,2,2,50,NA,1,0,0,1,297
0,6,100,69110,9000,2,0,3,0,0,4.0625,1.47540983606557,3.87096774193548,1.93548387096774,3.87096774193548,5.80645161290323,5.1219512195122,2.65193370165746,5.80645161290323,18.5483870967742,22,0,10,0,0,0,0,3,3,0,1,NA,NA,NA,NA,NA,1,3,3,58,NA,1,0,0,1,0
0,6,100,452750,65250,2,0,7,0,2,10.8333333333333,3.46153846153846,4.61538461538461,10,10.9090909090909,2.95081967213115,35,2.65193370165746,16.3636363636364,27.3809523809524,7,9,9,0,0,0,0,10,8,0,0,0,0,1800,0,1,1,2,2,48,55,1,1,0,1,0
1,6,50,233900,63166.66667,7,1,5,0,0,10.8333333333333,90,1.9672131147541,2.85714285714286,1.9672131147541,4.39024390243902,6.7741935483871,3.96694214876033,8.57142857142857,9.42622950819672,9,1,1,9,1,0,0,11,4,0,0,0,0,900,0,1,0,0,1,60,60,1,0,0,1,28
1,5,50,207950,24098.33333,7,0,4,0,0,10.8333333333333,2.19512195121951,2.92682926829268,20,2.92682926829268,0.994475138121547,10,2.27488151658768,2.95081967213115,18.5483870967742,20,0,9,4,0,0,0,10,0,0,0,0,0,600,0,1,1,2,2,60,60,1,1,0,1,240
1,6,50,273275,9166.666667,2,1,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,10.9090909090909,2.95081967213115,6.7741935483871,1.99170124481328,30,12.5,7,0,1,0,0,0,0,4,9,0,1,0,0,300,0,1,0,0,1,68,68,1,1,0,1,0
0,6,75,352975,33666.66667,8,1,7,0,3,5.90909090909091,15,20,1.93548387096774,3.87096774193548,5.80645161290323,3.44262295081967,1.99170124481328,30,52.2727272727273,17,9,0,9,1,0,0,10,2,0,0,0,0,NA,0,1,1,0,0,65,72,1,1,1,1,90
0,6,75,157525,23000,0,0,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,10.9090909090909,30,35,2.65193370165746,30,6.31868131868132,2,0,4,0,0,0,0,0,0,0,0,0,0,900,0,1,1,1,0,52,66,1,1,0,1,0
0,6,100,141200,25000,0,0,2,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,3.87096774193548,1.97802197802198,19.0909090909091,2.65193370165746,30,9.42622950819672,0,0,1,0,1,0,0,0,0,0,0,NA,NA,1200,0,0,0,0,1,64,72,1,1,0,1,0
0,1,100,155895,20000,1,1,3,0,0,5.90909090909091,4.28571428571429,5.71428571428571,2.85714285714286,3.87096774193548,5.80645161290323,3.44262295081967,3.17880794701987,5.80645161290323,18.5483870967742,1,0,9,5,0,1,0,9,2,0,0,NA,0,4500,0,1,1,2,2,56,57,1,0,0,0,0
0,5,100,116725,54500,1,0,4,0,0,10.8333333333333,11.25,15,5.45454545454545,7.5,3.91304347826087,3.44262295081967,3.96694214876033,16.3636363636364,35.9375,4,3,0,5,1,0,0,3,9,2,0,0,NA,0,NA,NA,1,0,0,48,64,1,0,0,1,0
1,5,75,298575,22500,2,1,3,0,1,4.0625,8.18181818181818,10.9090909090909,5.45454545454545,10.9090909090909,5.80645161290323,70,1.99170124481328,16.3636363636364,18.5483870967742,0,8,10,8,1,1,0,2,10,0,0,0,1,3600,0,1,1,3,3,60,60,1,0,0,1,0
0,5,50,51050,5100,2,0,3,0,0,5.90909090909091,8.18181818181818,10.9090909090909,10,4.61538461538461,5.80645161290323,5.83333333333333,2.65193370165746,16.3636363636364,18.5483870967742,10,1,1,0,1,0,0,7,5,0,0,NA,NA,0,0,NA,0,0,1,66,NA,0,0,0,1,3
0,6,100,61040,16140,2,1,2,0,0,4.0625,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,10,2.65193370165746,16.3636363636364,18.5483870967742,4,8,4,5,1,1,0,8,4,0,0,NA,NA,600,0,1,1,1,0,44,52,1,0,0,1,0
1,6,100,377200,41000,1,2,6,0,0,5.90909090909091,90,1.9672131147541,2.30769230769231,3.87096774193548,5.80645161290323,6.7741935483871,1.99170124481328,2.95081967213115,18.5483870967742,11,9,10,16,0,1,1,4,2,0,0,0,0,900,1,1,1,3,3,57,57,1,0,0,1,105
0,6,100,157960,20300,1,1,6,0,0,3.0952380952381,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,8.57142857142857,6.7741935483871,1.32963988919668,8.57142857142857,27.3809523809524,0,5,1,5,1,1,0,3,3,0,0,0,0,1800,0,1,0,0,1,48,56,1,1,0,1,50
0,5,100,180875,36208.33333,0,1,5,0,3,4.0625,2.90322580645161,3.87096774193548,5.45454545454545,5.71428571428571,3.91304347826087,4.56521739130435,2.65193370165746,16.3636363636364,27.3809523809524,24,7,10,5,1,0,0,6,5,0,0,0,2,3600,0,0,1,3,3,29,37,1,1,0,1,0
1,6,75,225845,10000,2,1,5,0,0,4.0625,8.18181818181818,10.9090909090909,5.45454545454545,10.9090909090909,5.80645161290323,35,2.65193370165746,16.3636363636364,52.2727272727273,24,12,9,10,0,0,0,6,8,0,0,0,0,2700,0,1,1,2,2,41,41,1,0,0,1,0
0,5,100,177750,36208.33333,0,1,6,0,0,5.90909090909091,2.90322580645161,3.87096774193548,3.75,7.5,3.91304347826087,70,3.96694214876033,11.25,22.1153846153846,17,6,9,7,0,0,0,7,2,0,8,0,NA,900,0,1,1,2,2,33,43,1,1,0,0,0
1,6,100,377000,14166.66667,0,2,7,0,0,5.90909090909091,4.28571428571429,5.71428571428571,10,10.9090909090909,16.3636363636364,19.0909090909091,3.17880794701987,5.80645161290323,35.9375,8,10,10,10,1,0,0,4,3,0,0,0,0,9000,0,0,1,3,3,62,62,1,1,0,1,0
0,6,100,463625,25000,2,2,5,0,1,5.90909090909091,4.09090909090909,5.71428571428571,5.45454545454545,7.5,5.80645161290323,70,1.59468438538206,22.5,27.3809523809524,10,5,1,10,1,0,0,2,1,0,2,NA,NA,0,NA,NA,0,0,1,60,NA,1,1,0,1,0
0,6,100,130560,12000,4,1,2,0,0,4.0625,2.90322580645161,3.87096774193548,5.45454545454545,7.5,2.95081967213115,10,5.27472527472527,11.25,35.9375,0,0,9,8,0,1,0,7,4,0,0,0,NA,900,0,1,1,2,2,50,56,1,0,0,1,1.995
0,6,75,210075,18000,11,0,4,0,2,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,3.87096774193548,5.80645161290323,1.73553719008264,1.77121771217712,16.3636363636364,18.5483870967742,5,0,1,10,0,0,0,6,8,0,0,0,1,0,0,0,0,0,1,55,63,1,1,0,1,0
0,6,100,380200,56000,2,1,4,0,4,2.09677419354839,90,1.9672131147541,1.93548387096774,2.92682926829268,1.97802197802198,6.7741935483871,1.99170124481328,11.25,6.31868131868132,7,12,10,17,0,1,1,7,5,0,0,0,2,900,1,1,1,3,3,29,30,1,1,0,0,40
0,6,100,377000,52375,2,2,7,0,1,5.90909090909091,4.28571428571429,5.71428571428571,2.85714285714286,5.71428571428571,8.57142857142857,3.44262295081967,2.65193370165746,8.57142857142857,18.5483870967742,2,0,10,1,0,1,0,14,3,0,0,NA,0,NA,NA,NA,1,3,3,44,NA,1,1,0,0,0
1,6,100,655400,35000,7,2,5,0,1,10.8333333333333,4.28571428571429,5.71428571428571,10,5.71428571428571,4.39024390243902,70,2.65193370165746,16.3636363636364,12.5,2,2,1,9,0,0,0,5,11,0,0,0,1,0,0,0,0,0,1,73,73,0,1,1,1,0
0,5,100,118935,22500,0,2,8,0,0,5.90909090909091,15,20,10,20,30,19.0909090909091,3.17880794701987,16.3636363636364,52.2727272727273,10,0,10,0,0,1,1,1,1,0,0,NA,0,NA,NA,NA,1,3,3,48,NA,1,0,1,1,8
0,6,50,149930,20083.33333,2,2,7,0,0,4.0625,2.90322580645161,3.87096774193548,1.93548387096774,3.87096774193548,1.97802197802198,6.7741935483871,2.65193370165746,5,18.5483870967742,42,9,10,12,1,0,0,3,3,1,0,NA,0,0,NA,NA,1,3,3,34,NA,1,0,0,1,228
1,6,50,276990,47333.33333,2,2,6,0,0,10.8333333333333,5.625,7.5,10,7.5,8.57142857142857,19.0909090909091,1.99170124481328,5.80645161290323,35.9375,8,0,1,0,0,0,0,7,9,0,0,0,0,210,0,0,0,0,1,75,75,1,1,0,1,150
0,5,75,125750,36000,0,0,4,0,3,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,5.71428571428571,2.95081967213115,10,2.65193370165746,16.3636363636364,27.3809523809524,10,0,1,0,0,0,0,8,4,0,0,0,0,0,NA,1,0,0,1,60,67,1,1,0,0,0
0,6,100,244845,28000,5,1,6,0,2,5.90909090909091,2.90322580645161,3.87096774193548,7.5,7.5,2.95081967213115,10,2.65193370165746,11.25,35.9375,10,1,0,7,0,0,0,9,4,0,0,0,NA,NA,0,0,1,0,0,69,79,1,1,0,1,5
0,6,75,231400,86000,1,2,7,0,0,3.0952380952381,22.5,20,15,20,4.39024390243902,19.0909090909091,5.27472527472527,30,82.1428571428571,3,5,9,0,0,0,0,2,3,0,0,0,0,900,0,0,1,2,2,45,57,1,0,0,1,11
1,6,75,161025,24450,2,0,4,0,0,3.0952380952381,4.28571428571429,5.71428571428571,5.45454545454545,3.87096774193548,5.80645161290323,19.0909090909091,1.99170124481328,11.25,27.3809523809524,11,0,4,2,0,0,0,6,6,0,0,0,0,0,0,0,1,1,0,51,51,1,0,0,1,0
0,5,100,123775,10500,0,1,3,0,0,2.09677419354839,5.625,7.5,5.45454545454545,5.71428571428571,2.95081967213115,10,3.17880794701987,8.57142857142857,52.2727272727273,0,0,23,0,0,1,1,8,2,0,0,0,0,1350,1,1,1,1,0,48,53,1,0,0,1,0
1,6,100,357925,7833.333333,4,1,5,0,0,10.8333333333333,3.46153846153846,4.61538461538461,3.75,7.5,11.25,10,3.17880794701987,5.80645161290323,27.3809523809524,3,2,9,12,0,1,0,5,2,0,0,0,0,900,0,1,1,2,2,34,34,1,1,0,1,0
0,6,100,59655,20900,4,1,3,2,0,5.90909090909091,2.90322580645161,3.87096774193548,20,3.87096774193548,5.80645161290323,6.7741935483871,2.65193370165746,16.3636363636364,18.5483870967742,5,0,0,0,0,1,1,2,2,0,0,NA,NA,NA,1,NA,1,0,0,45,NA,1,0,0,1,0
1,4,100,102155,12500,8,0,4,0,0,10.8333333333333,2.90322580645161,1.31868131868132,10,2.92682926829268,5.80645161290323,210,2.65193370165746,16.3636363636364,9.42622950819672,6,0,10,4,0,1,0,9,8,0,0,0,0,0,0,1,1,3,3,57,57,1,0,0,1,18
1,6,25,396650,42000,8,0,6,0,0,21.6666666666667,8.18181818181818,10.9090909090909,10,3.87096774193548,5.80645161290323,6.7741935483871,1.99170124481328,20,27.3809523809524,3,0,9,0,0,0,0,8,10,0,0,0,0,900,0,0,1,2,2,70,70,1,1,0,1,0
0,6,100,268850,110000,5,1,5,0,1,3.0952380952381,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,19.0909090909091,3.96694214876033,30,9.42622950819672,3,0,0,7,0,0,0,4,3,2,0,0,1,1050,1,1,1,0,0,77,83,1,1,0,1,60
1,5,25,124200,36000,2,0,2,0,0,4.0625,90,1.9672131147541,1.93548387096774,1.9672131147541,2.95081967213115,3.44262295081967,1.99170124481328,11.25,9.42622950819672,5,0,1,1,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,61,61,1,0,0,1,0
0,6,75,384475,67083.33333,3,2,4,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,10.9090909090909,5.80645161290323,13.125,2.65193370165746,16.3636363636364,18.5483870967742,5,0,9,0,0,1,0,10,6,0,0,0,0,NA,NA,NA,1,2,2,55,NA,1,1,0,1,30
0,6,75,759775,30000,5,2,8,0,1,10.8333333333333,4.28571428571429,5.71428571428571,10,7.5,2.22222222222222,10,2.65193370165746,8.57142857142857,35.9375,2,0,9,2,1,0,0,5,2,0,0,0,1,54000,0,0,1,2,2,68,74,1,1,0,1,0
0,6,100,181390,4083.333333,4,0,1,0,0,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,5,19.0909090909091,3.17880794701987,16.3636363636364,52.2727272727273,3,0,0,0,0,1,0,2,1,0,0,0,0,0,0,NA,1,0,0,52,NA,1,0,0,0,0
1,6,100,334800,20000,0,1,2,0,0,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,8.57142857142857,19.0909090909091,2.65193370165746,16.3636363636364,9.42622950819672,0,2,24,1,1,1,0,4,3,0,0,0,0,0,1,1,1,3,3,43,43,1,1,0,1,0
1,6,50,299400,50000,5,1,4,0,0,5.90909090909091,2.19512195121951,2.92682926829268,4.61538461538461,3.87096774193548,0.994475138121547,10,1.99170124481328,8.57142857142857,3.1767955801105,14,0,1,0,0,0,0,NA,NA,NA,NA,0,0,600,1,1,0,0,1,57,57,1,1,0,1,240
1,6,25,270090,9166.666667,2,0,5,0,0,5.90909090909091,4.28571428571429,5.71428571428571,2.85714285714286,3.87096774193548,5.80645161290323,35,1.59468438538206,8.57142857142857,27.3809523809524,2,9,9,0,0,1,0,2,2,0,0,0,0,1800,0,1,1,2,2,50,50,1,1,0,1,228
0,6,25,564950,11666.66667,4,1,7,0,2,5.90909090909091,3.46153846153846,4.61538461538461,5.45454545454545,10.9090909090909,3.91304347826087,19.0909090909091,2.65193370165746,16.3636363636364,4.75206611570248,13,5,1,10,1,0,0,7,5,0,0,0,0,140,0,1,0,0,1,55,69,1,1,1,1,180
0,6,100,396215,88000,0,2,7,0,0,3.0952380952381,5.625,7.5,10,10.9090909090909,30,10,1.59468438538206,30,35.9375,19,17,9,12,0,0,0,9,10,0,1,NA,NA,9000,0,1,1,2,2,46,48,1,1,1,1,160
1,6,75,267640,13166.66667,2,0,3,0,0,5.90909090909091,2.19512195121951,2.92682926829268,2.85714285714286,1.9672131147541,2.95081967213115,3.44262295081967,2.65193370165746,2.09302325581395,14.0243902439024,0,0,0,7,0,0,0,2,5,0,0,0,0,210,0,0,1,0,0,61,61,1,0,0,1,0
1,6,100,238650,30500,5,1,10,0,0,2.09677419354839,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,5.80645161290323,13.125,1.59468438538206,8.57142857142857,18.5483870967742,18,1,10,5,0,0,0,12,2,0,0,0,0,900,0,0,1,3,3,67,67,1,0,0,0,90
0,6,50,283075,4250,0,2,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,7.5,2.95081967213115,35,2.65193370165746,16.3636363636364,52.2727272727273,0,0,2,0,0,1,1,0,1,0,0,0,1,900,0,1,0,0,0,49,52,1,0,0,1,0
1,6,75,388250,55000,1,2,4,0,0,5.90909090909091,5.625,7.5,10,3.87096774193548,5.80645161290323,6.7741935483871,1.99170124481328,30,18.5483870967742,32,9,1,10,0,0,0,6,3,0,8,0,0,0,0,0,0,0,1,62,62,1,1,0,1,64
1,5,75,180625,15000,0,2,9,0,3,5.90909090909091,8.18181818181818,10.9090909090909,10,5.71428571428571,5.80645161290323,19.0909090909091,1.99170124481328,5.80645161290323,52.2727272727273,11,0,9,8,0,1,1,5,5,0,0,0,3,900,1,1,1,2,2,36,36,1,0,0,0,8
1,6,100,181390,29000,6,1,6,0,1,5.90909090909091,2.90322580645161,3.87096774193548,3.75,5.71428571428571,8.57142857142857,8.07692307692308,2.65193370165746,11.25,52.2727272727273,5,5,4,1,0,1,0,4,10,0,0,0,1,0,1,1,1,1,0,60,60,1,1,0,1,0
0,6,100,114245,35166.66667,6,2,5,0,0,3.42105263157895,4.28571428571429,5.71428571428571,3.75,7.5,11.25,19.0909090909091,2.65193370165746,11.25,9.42622950819672,3,0,4,0,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,1,1,0,72,NA,1,1,0,1,0
1,5,100,281950,49750,5,1,3,0,1,5.90909090909091,2.90322580645161,3.87096774193548,3.75,1.9672131147541,2.53521126760563,6.7741935483871,1.99170124481328,5.80645161290323,18.5483870967742,1,4,0,5,0,0,0,3,2,0,8,0,1,0,0,1,1,0,0,50,50,1,1,0,0,20
1,4,100,80180,18000,0,1,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,2.30769230769231,1.99170124481328,16.3636363636364,18.5483870967742,0,0,4,0,0,0,0,4,1,0,0,0,0,900,0,0,1,1,0,59,59,1,0,0,1,0
