id,idhusband,interviewDate,notesRecord,HusbandAge,notesOccupation,foodSourceChildhood,foodSourceNow,skilledWork,skilledWorkWhich,skilledWorkLearnedFromParent,skilledWorkLearnedFromRelative,skilledWorkLearnedFromFriend,skilledWorkLearnedFromApprenticeship,skilledWorkLearnedFromSchool,skilledWorkLearnedFromSelf,skilledWorkLearnedFromOther,skilledWorkLearnedYears,skilledWorkLearnedMonths,skilledWorkLearnedDays,skilledWorkTeaching,skilledWorkTeachingChildren,skilledWorkTeachingRelatives,skilledWorkTeachingFriends,skilledWorkTeachingApprentice,skilledWorkTeachingOther,skilledWorkTeachingYears,skilledWorkTeachingMonths,skilledWorkTeachingDays,notesSkills,religiousEducationMuslim,religiousEducationFromSchool,religiousEducationFromReligiousLeader,religiousEducationFromFamily,religiousEducationFromTemple,religiousEducationFromNoOne,religiousEducationFromRelatives,religiousEducationNeverLearned,religiousEducationFromOthers,religiousEducationReadReligiousText,religiousEducationReadTextLevel,religiousEducationReadTextBangla,religiousEducationReadTextSanskrit,religiousEducationReciteText,religiousEducationMemorizeTextLevel,religiousEducationGoneOnUmrah,religiousEducationGoneOnHajj,religiousEducationNumberFamilyUmrah,religiousEducationNumberFamilyHajj,religiousEducationReadOtherHolyBooks,religiousEducationGoneOnPilgrimageIndia,religiousEducationGoneToHolyPlaces,religiousEducationNumberPilgrimageIndia,religiousEducationNumberHolyPlaces,notesReligiousEducation,respondentDhakaVisit,respondentBangladeshVisit,respondentAbroadVisit,MacArthurLadderPresent,MacArthurLadderPast,MacArthurLadderTelephonePresent,MacArthurLadderTelephonePast,listenRadio,watchTVMinutes,watchTVHours,watchTVPer,useInternet,notesMarketIntegration,perceptionRiskEconomy,perceptionRiskJobs,perceptionRiskChildrenSick,perceptionRiskAdultsSick,perceptionRiskChildrenDie,perceptionRiskAdultsDie,perceptionRiskYoungerAdultsDie,perceptionRiskOlderAdultsDie,perceptionRiskPeopleLive,perceptionRiskRTA,perceptionRiskInjury,perceptionRiskViolence,healthBetelnut,healthBetelnutDay,healthBetelnutMonth,healthBetelnutYears,healthSmoke,healthCigarettesDay,healthSmokeYears,healthPassiveSmoke,abilityToWorkRespondent,illnessRespondent,hospitalRespondent,seriousIllnessRespondent,seriousIllnessRespondentDescription,chronicIllnessRespondent,chronicIllnessRespondentDescription,notesHealth,loanInstitution1,loanInstitution1Type,loanInstitution2,loanInstitution2Type,loanInstitution3,loanInstitution3Type,loanCooperative,notesSocialNetwork
BA49363B-2AEA-AE4E-B278-27F1E6657220,E605E4EE-9575-BB40-BD5F-09ED834ACBBA,30-Nov-17,,39,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,2,1,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,2,0,,,1,TUBERCULOSIS,,BRAC,microcredit,,,,,SOMOBAY SOMITY,
BA5B1668-3A2D-D74C-A7E8-E65D4E454240,258B9FBC-4A36-7840-8418-C59848839282,28-Jun-18,,68,,all from bazar,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,0,0,,,,,,,1,1,0,5,3,,,0,0,0,,0,,3,3,1,3,1,1,1,3,1,1,1,1,1,5,,25,1,3,15,,2,1,3,0,NA,1,RESPIRATORY  PROBLEM . CALCIUM  PROBLEM.,,B R A C,microcredit,,,,,,
BAC042BD-C9C8-C048-B2B7-8D2DA8C71D0C,8FD1985E-8BE1-3A47-85DD-503C9A5394E0,05-Apr-18,,71,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,2,2,,,,,,,1,2,0,4,3,,,0,0,0,,0,,3,3,3,1,3,1,1,1,3,1,1,1,1,2,,10,,,,,4,3,2,3,FEVER.  STROKE.,1,RESPIRATORY  PROBLEM.,,B R A C,microcredit,,,,,,
BB020C6E-DB01-004E-A0F8-747A63A82224,7F63CE7D-1946-4942-9EDD-005D3C16B598,10-May-18,,56,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,1,4,3,,,0,0,0,,3,,3,3,1,1,3,1,1,1,3,1,1,1,1,20,,35,,,,,1,1,2,1,Mental Problem,1,Mental Problem,,,,,,,,,
BBF73150-E714-9448-A5EE-B0C226E7E0A9,0EF2C69D-E65D-E34C-BB40-9D8FFDAA00FD,01-Nov-17,,56,,50 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,3,1,,,0,30,0,day,0,,3,3,3,3,3,1,1,1,3,1,1,1,1,7,,3,,,,,1,0,0,,,,,,,,,,,,,
BC3D2353-C44C-5442-849D-3A9105FCFC4C,3AD64342-6FCC-BC48-AFA4-4EB35D69697D,05-Jul-18,,59,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,8,0,,,3,3,1,30,0,week,1,,3,3,3,3,3,3,3,3,1,1,3,3,,,,,1,1,7,,1,2,0,1,FEVER.,,,,,,,,,,,
BC88D5E3-37A4-9049-8494-7F9DDD614E56,B7141A98-210D-3548-B235-834DD25C9875,27-Jan-18,,43,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,1,2,,,0,0,0,,0,,3,3,1,1,2,1,1,2,2,1,2,2,1,5,,1,,,,,1,1,1,1,Diarrhea,,,,BRAC,microcredit,,,,,,
BD1689AF-82BF-DC4E-8FDB-4B2B4D40A4E5,AF222C9E-D0F0-904C-BDE6-4C3238ABC39C,13-Jul-18,,43,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,8,5,1,5,4,,,0,0,2,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,5,30,,1,1,1,1,WEAKNESS+ HERNIA,1,1- GASTRIC 2- HERNIA.,,,,,,,,,
BD55C783-065F-CD49-B6D8-88588F55371F,20791400-80F7-A048-8E6D-826FDF0E0E91,01-Nov-18,,77,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,5,6,,,0,30,0,day,0,,1,3,1,1,2,2,2,2,1,1,1,1,,,,,,,,1,2,1,1,1,TUBERCULOSIS,,,,ASHA,Mmicrocredit,,,,,,
BE1573C2-9C63-754E-A35D-203F8265236A,BF88E15D-1993-1143-95DD-FB0BD313195F,07-May-18,,50,,25 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,1,Little,,,1,1,,,,,,,5,2,0,2,5,,,0,0,0,,0,,3,3,3,3,3,1,1,3,1,1,3,3,,,,,,,,,1,3,3,2,Heart Disease,1,Take medicine For  Chest pain,,,,,,,,,
BEA9C478-A21E-9F45-A68D-7CFE5CBECA8B,F6130133-30ED-4C47-B37E-1857D7FE0CAF,17-Mar-18,,65,,all from bazar,all from bazar,1,JAL BUNA (TATI),1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,Can,1,,1,Little,,,,,,,1,0,5,,3,0,1,3,2,,,1,0,0,-,0,,3,3,1,1,3,1,1,3,3,1,1,1,,,,,,,,,3,3,1,2,1- ACCIDENT 2- DIARRHOEA,1,1- DYSENTERY 2- ASTHMA 3- HIGH PRESSER.,,,,,,,,JANATA SOMITY,
BEB86A71-8346-0C43-B59C-9F5A27F53751,503D20E9-8D6F-C54F-AEC9-4301CC297706,16-Jan-18,,54,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,3,0,3,4,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,3,3,2,Diarrhea. Prostate Problem,1,Prostate Problem,,BRAC,microcredit,,,,,,
BEC0D054-D5D4-8142-B8B8-94AD3644473C,51435784-8A99-3745-9FF9-149A021FCD7F,05-Jul-18,,44,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Very good,,,1,All,1,1,0,0,,,,,,,3,4,0,5,3,,,0,0,0,,1,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,0,1,DIARRHEA .,1,COLD  PROBLEM .,,,,,,,,,
BEF9B56F-3F83-4B15-A257-ACFA550F1CFA,A47A441A-899B-6849-AE28-80A1B3701228,16-Nov-17,,33,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,3,2,,,0,0,1,day,,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,0,1,DIARRHOEA,,,,,,,,,,,
C070D61F-952F-8947-94D3-BF49E0F0453A,9F8DCDD0-35A4-074A-B886-A145B8D6EF1B,08-Nov-17,,70,,25 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,3,1,,,0,0,0,,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,0,3,1- KIDNEY PROBLEM 2- KIDNEY PROBLEM 3- KIDNEY PROBLEM.,,,,,,,,,,,
C12FCA28-CCD1-8641-88D0-1656B8359D2A,4EF9E929-21D5-0645-B389-EB6A65106A47,05-Jul-18,,60,,all from bazar,all from bazar,1,MECHANIC,,,,,,1,,1,0,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,1,,,,,,,8,5,0,,,2,1,0,30,0,day,0,,3,3,3,3,3,3,3,1,3,1,1,1,1,10,,40,1,4,45,,2,3,,1,DIARRHOEA,,,,BRAC,microcredit,,,,,,
C13B5B23-E531-B04D-9381-FE569DF07705,70DC6F86-4524-3943-B20C-210FAC5D0ED0,14-Nov-17,,67,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,6,2,,,0,30,0,day,0,,3,3,3,1,3,1,1,1,3,1,1,1,1,12,,50,,,,,1,0,0,,,,,,JANATA BANK,bank,,,,,,
C1C9E27C-4525-E943-8B09-88B531312FCD,29A11232-D7E7-C040-A22D-28C5D07B7729,29-Jan-18,,83,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,,3,3,0,4,3,,,0,20,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,10,,20,1,2,64,,1,1,1,1,Diarrhea,,,,,,,,,,,
C2E25F97-4676-A441-8F91-88960E3D7794,6259F3E2-3140-2646-A698-8AEDE26F32E8,09-Feb-18,,50,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,2,0,4,3,,,0,0,1,day,0,,3,1,1,3,3,1,1,3,3,1,1,1,,,,,,,,,1,1,1,5,TYPHOID FEVER.  SWELLING.  DIARRHEA ..,,,,BURU  BANGLADESH,microcredit,,,,,,
C30B3941-E3EB-5942-89B8-E744960C42AE,B0226AA8-9CA3-1A43-BA83-4C3C532E3028,04-Mar-18,,68,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,Can,1,,,Nothing,,,,,1,,,0,0,,3,3,0,4,2,,,0,0,0,day,0,,3,3,1,1,2,1,1,2,3,1,2,1,,,,,,,,,1,1,1,0,,1,Asthma,,,,,,,,,
C43C8F47-2561-464D-8472-4E939C196ED5,72679B87-23A4-C642-A514-AE697BD69590,11-Feb-18,,54,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,4,0,3,5,,,0,0,30,day,1,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,3,1,SICK DUE TO LUNGE CANCER.,1,LUNGE CANCER.,,KRISHI BANK,microcredit,,,,,,
C43DA728-9272-6E4F-9815-AE734AFE795F,A944D40E-CDE8-0D44-8AF4-654A6C61B52D,27-Jun-18,,48,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,5,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,2,1,1,1,4,,16,1,5,20,,1,1,0,3,1- PILES OPERATION 2- FEVER 3- TYPHOID FEVER.,,,,KRISHI BANK,bank,BRAC,microcredit,,,,
C63E1719-467B-E049-BBB8-F2BDC79FF5AF,54EC2C71-D70B-4941-87E7-A2ADBDDD121A,25-Feb-18,,67,,all from bazar,75 percent from own work,1,WORK AS WEAVER,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,4,3,,,0,0,0,NA,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,10,,7,,,,1,1,1,0,0,NA,1,ASTHMA.,,BRAC,microcredit,,,,,,
C681BD0A-FE4D-504D-BFD0-554BF94E1080,23C01138-5D3C-AB42-A29E-A4F6BE2E38C6,01-Jul-18,,57,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,0,1,,3,4,2,3,4,,,0,30,0,week,0,,3,3,1,1,3,1,1,1,2,1,1,1,,,,,1,10,40,,1,1,0,,,,,,GRAMEEN BANK,microcredit,UDDIPON,microcredit,,,,
C7085C8D-7BD6-E04E-9E76-AB52EB9A7C0E,E9A9E1D9-9B6C-2F43-A430-0E07268F6DCD,12-Apr-16,,41,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,4,0,2,3,,,0,30,2,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,10,10,,1,1,0,0,NA,1,COUGH. ALLERGY.,,,,,,,,,
C71F0AC1-B5E9-3748-A38F-C4453A39D8F3,7530E028-1685-A045-A78A-AF2F7F2090AB,15-Jan-18,,59,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,0,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,2,,12,1,10,30,,1,1,0,0,,1,"Knee pain,Gastric",,Krishi Bank,microcredit,,,,,,
C778678F-BBAE-F646-B154-84D4B905D441,1A067E53-AE43-4E40-91D2-520FF17547F5,18-Feb-18,,56,,all from bazar,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,1,,2,2,0,3,2,,,0,0,0,NA,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,6,,15,,,,,1,1,0,0,NA,,,,,,,,,,,
C790FCA3-D1A1-3F4E-912A-94BC7EAB5B08,5BF7FDCE-2403-554A-B9BD-02194F76E6DF,11-Apr-18,,67,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,3,3,0,3,4,,,0,30,0,week,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,1,0,NA,,,,,,,,,,,
C815A47F-5DC0-8541-8A1B-50C176114397,CFB9F4A0-9ABB-5747-AB7C-68A398C3D6C1,29-Jan-18,,65,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,3,3,1,3,2,,,0,0,0,,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,1,0,,1,Gastric,,BRAC,microcredit,,,,,,
C8AAB9FA-2E32-6C4D-8CBA-C5A70611970C,39AF02B3-3F6B-3742-B2BD-229363537BB7,08-Jan-18,,62,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,3,0,4,3,,,0,0,0,dk,0,,3,1,1,1,3,2,1,2,3,1,1,1,1,3,,10,,,,,1,1,0,1,DYSENTERY,1,HEART DISEASE.,,,,,,,,,
C8BD865D-BD40-BC48-8BF3-F85E5ABD96A7,7A4BFA15-6FD2-374E-B08B-71D2FCEF6CD3,25-Mar-18,,74,,all from own work,25 percent from own work,1,TAT BUNA (TATI),,,,,,1,,1,0,0,1,,,1,,,1,0,0,,1,,1,,,,,,,1,Can,,,1,Little,1,1,1,1,,,,,,,8,1,1,3,4,,,0,0,0,-,0,,3,1,3,1,3,1,1,1,3,1,3,1,1,6,,36,,,,1,3,0,0,1,KALA AZAR.,,,,AGRANI BANK,bank,,,,,,
C8DF9521-5A7A-6741-AA56-0CCFFB168B3A,3354FA96-D41E-9B4F-8EF9-92E8F23C9CF2,05-Feb-18,,41,,50 percent from own work,50 percent from own work,1,Carpenter,,,,1,,,,3,0,0,1,,1,,,,2,2,0,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,3,1,5,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,1,1,Burning in the fire,,,,BRAC,microcredit,,,,,,
C9E54385-3C6D-F44C-88C9-9D993B66C108,16D988D3-4255-5E4F-A998-1F70F33B9350,23-Apr-18,,55,,25 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,1,1,1,1,,,,,,,2,0,2,7,3,,,0,10,1,day,2,,3,3,1,1,3,1,1,3,3,1,3,1,,,,,,,,,2,3,3,5,"Typhoid fever, Dysentery Knee Pain,Diarrhea",1,Diabetes,,,,,,,,,
CB107FFF-CDAB-8D4E-9182-F9965C1AD60B,4F5030C0-FBAE-9245-AA59-6A6191AAEBA7,15-May-18,,39,,all from bazar,75 percent from own work,1,Goldsmith,,,,,,,Osthat,7,0,0,,,,,,,,,,,,,,1,,,,,,1,Can,1,,1,Little,,,,,1,,1,0,2,,3,3,3,5,3,,,0,0,2,day,2,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,1,1,Abdominal Pain,,,,,,,,,,,
CC1C8AFD-F951-9B44-9517-7E746CEC2D1F,5603A5EC-9B78-694D-B5B5-96CE4745E9CF,02-Jan-18,,44,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,2,,,0,0,0,-,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,0,1,BRAIN PROBLEM,,,,ISLAMI BANK,microcredit,GRAMEEN BANK,microcredit,,,,
CC6E201B-EB90-2046-9D72-92CF0A3AD592,A70EF194-911C-4A4F-AA8F-F237379D4FD4,07-Nov-17,,65,,25 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,1,0,4,2,,,0,30,0,day,2,,1,3,1,1,1,1,1,2,3,1,1,1,1,12,,30,1,10,53,,1,1,1,8,GASTROLOGY  PROBLEM,,,,,,,,,,,
CCE88ADD-BA5A-534B-9612-F8122E5B60FF,C4E12FC9-9C18-CA46-A60C-42C4CB08F057,28-Jan-18,,78,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,3,3,0,2,4,,,0,0,0,,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,3,0,,1,Thai Bone Fracture,,Krishi Bank,bank,,,,,,
CCF2BC49-75F4-DA41-8436-2358693A0210,2F3E5C45-7F72-094E-A6BF-BA468AAEC58E,11-Jan-18,,66,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,5,4,,,0,0,1,day,0,,3,1,3,1,3,2,2,2,3,1,1,1,,,,,,,,,1,1,1,,,1,1- GASTRIC 2- EYE PROBLEM.,,GRAMEEN BANK,microcredit,,,,,,
CDAED867-D338-2D49-9CBE-D2F3EAEBC4BC,B2F6A7EF-4F3E-1642-8A5F-E478AF90CF1E,02-Jan-18,,40,,all from bazar,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,4,1,4,3,,,0,0,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,1,1,1,1,,,,,,BRAC,microcredit,,,,,,
CDE3185C-8802-2541-A509-BB04EF2DB041,8B7362A5-290D-A84B-B75D-5F953890E449,19-Nov-17,,59,,25 percent from own work,50 percent from own work,1,MADE OF MORA,,,1,,,,,0,0,15,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,4,2,0,5,4,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,20,,30,,,,,2,1,3,1,TYPHOID FEVER,1,ASTHMA,,,,,,,,,
CFA65A3E-AA7A-684D-BD49-2F39B999293A,644E9448-539D-9349-AF15-F3495D0FB8DE,12-Feb-18,,67,,all from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,1,3,2,,,0,30,0,day,1,,3,3,1,1,3,1,1,1,3,1,1,1,1,4,,7,,,,,1,1,2,0,NA,1,BREATHING.,,GRAMEEN  BANK,microcredit,,,,,,
CFC035EA-2AE8-7D42-A3DE-0405F85DC238,FDDF9CA0-A01C-EB46-B8EF-1ADB96565354,27-Dec-17,,50,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Very good,,,1,Half,,,0,0,,,,,,,4,3,1,4,4,,,0,30,0,day,1,,3,3,1,2,3,2,1,2,3,1,1,1,,,,,,,,,1,1,1,,,1,GASTRIC,,,,,,,,,
CFDC2F96-82EC-CA44-A302-71C1F3D272E4,F4C9531B-9655-1F4F-8A5E-24351E36B395,21-Jan-18,,35,,all from bazar,all from bazar,1,"Fridge,Air condition Mechanic",,,,,1,,,0,6,0,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,1,1,,,,,,,5,5,0,4,4,,,0,0,2,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,1,1,Abdominal Pain,,,,Khuddra Rin Songstha,microcredit,,,,,,
CFE86EAE-7821-0944-8F45-504F87E5BF93,193E49FB-BE21-CE4B-8B6A-40D70B8BD833,29-Apr-18,,74,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,1,0,5,5,,,0,0,0,-,0,,3,3,1,1,3,1,1,3,3,1,3,1,1,12,,40,,,,,2,1,3,1,DIARRHOEA,1,GASTRIC. ARTHRITIS.,,,,,,,,,
D075EE3B-A8AA-7445-8347-3766AF49945B,7D97AAAD-9F77-D946-B330-A652C28F4070,16-Apr-18,,64,,all from bazar,75 percent from own work,1,"Making Fhising Basket,(Bamboo)",1,,,,,,,1,0,0,,,,,,,,,,,,,,1,,,,,,1,Can,1,,1,Little,,,,,1,,1,0,5,,3,3,1,5,4,,,0,0,0,,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,15,,25,,,,,1,1,3,1,Diarrhea,1,"Heart Disease, Diabetes",,Grameen Bank,microcredit,,,,,,
D0D71016-F762-0B46-A63B-C8FE241C4BA1,FD411E67-FFDF-6F43-8E03-1AE0BB08E82A,17-Apr-18,,59,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,Can,1,,,,,,,,1,,1,0,3,,5,2,0,5,3,,,0,0,1,day,,,3,3,1,1,3,1,3,1,3,1,1,1,,,,,1,10,34,,2,2,2,1,Rheumatic Fever,,-,,BRAC,microcredit,Grameen,microcredit,,,,
D202834F-3954-BA4A-84FA-DBB0317AC233,A0227361-3EBB-D841-B6D1-A5C92B32C1BC,13-Mar-18,,49,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,0,3,,4,8,0,3,5,,,0,0,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,0,5,Heart Problem,1,Heart Problem,,BRAC,microcredit,,,,,,
D2FB18BC-05B9-D94D-9AF7-7059715CA183,5012529F-6287-3D48-B279-53ED1A6D5231,17-Apr-18,,62,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,4,3,0,5,4,,,0,0,2,day,2,,3,3,1,2,3,1,1,2,3,1,1,1,,,,,,,,,1,1,1,1,Heart Attack,1,"Heart Problem, Diabetes",,,,,,,,,
D301D7FB-40D5-F642-A8BD-47F8237BE522,2EE81FD9-39D7-D44F-BFFE-D68CA3AC755C,18-Jan-18,,51,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,1,Little,,,0,0,,,,,,,3,3,0,3,2,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,5,,27,,,,,1,1,1,1,Back pain,,,,Krishi bank,bank,,,,,,
D3B4BE9C-0105-364F-8B89-559873B19631,F8050FCB-924A-0844-B5B9-99B2AFDB153E,19-Jan-18,,52,,all from bazar,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,1,2,0,2,1,,,0,0,1,day,0,,3,3,1,1,3,3,1,1,3,1,3,1,1,2,,10,1,10,37,,1,2,0,1,DIARRHEA.,1,GASTRIC.,,B R A C,microcredit,KRISHI BANK,bank,,,,
D462DFD8-91C5-2041-8B2F-76C645C39EE8,D297FAF6-0971-ED41-BB7F-EF4BA6C7E3FA,06-Feb-18,,32,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,1,,,0,15,0,day,1,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,20,20,,1,1,0,1,Diarrhea,,,,Grameen Bank,microcredit,Asha,microcredit,BRAC,microcredit,,
D484D471-561A-2544-8D7C-705C4BB80A97,F81A2324-8B07-6E49-9AD7-F5D3BCBC3D54,17-Feb-18,,33,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,,3,3,0,2,1,,,0,30,0,day,0,,3,3,2,2,3,2,1,1,3,1,1,1,,,,,,,,,1,1,0,0,NA,,,,,,,,,,,
D4DE17A8-F61C-9549-AC9D-21C082E283F2,712B4C92-F3BF-BC4B-AC59-0748AF6F5FEE,08-Feb-18,,59,,25 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,4,0,4,2,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,8,,10,1,25,35,,1,1,0,0,,1,Gastric,,,,,,,,,
D59472FB-0472-B34A-81AB-E8A06D62D3E0,3123D30D-2B39-C248-9905-328463B01CEC,08-Apr-18,,60,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,Can,1,,1,Nothing,,,,,,,1,0,5,,4,3,2,3,5,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,2,3,3,5,PARALYSIS.  HEART STROKE. EDEMA OF HEART.,1,HEART PROBLEM.,,B R A C,microcredit,ASHA,microcredit,,,,MOTIN= MEMBER
