id,marketIntegrationPrimarySchoolMinutes,marketIntegrationPrimarySchoolHours,marketIntegrationPrimarySchoolByFoot,marketIntegrationPrimarySchoolByRickshaw,marketIntegrationPrimarySchoolByTomTom,marketIntegrationPrimarySchoolByCNG,marketIntegrationPrimarySchoolByBoat,marketIntegrationPrimarySchoolByBus,marketIntegrationHighSchoolMinutes,marketIntegrationHighSchoolHours,marketIntegrationHighSchoolByFoot,marketIntegrationHighSchoolByRickshaw,marketIntegrationHighSchoolByTomTom,marketIntegrationHighSchoolByCNG,marketIntegrationHighSchoolByBoat,marketIntegrationHighSchoolByBus,marketIntegrationCollegeMinutes,marketIntegrationCollegeHours,marketIntegrationCollegeByFoot,marketIntegrationCollegeByRickshaw,marketIntegrationCollegeByTomTom,marketIntegrationCollegeByCNG,marketIntegrationCollegeByBoat,marketIntegrationCollegeByBus,marketIntegrationSmallBazaarMinutes,marketIntegrationSmallBazaarHours,marketIntegrationSmallBazaarByFoot,marketIntegrationSmallBazaarByRickshaw,marketIntegrationSmallBazaarByTomTom,marketIntegrationSmallBazaarByCNG,marketIntegrationSmallBazaarByBoat,marketIntegrationSmallBazaarByBus,marketIntegrationLargeBazaarMinutes,marketIntegrationLargeBazaarHours,marketIntegrationLargeBazaarByFoot,marketIntegrationLargeBazaarByRickshaw,marketIntegrationLargeBazaarByTomTom,marketIntegrationLargeBazaarByCNG,marketIntegrationLargeBazaarByBoat,marketIntegrationLargeBazaarByBus,marketIntegrationTownMinutes,marketIntegrationTownHours,marketIntegrationTownByFoot,marketIntegrationTownByRickshaw,marketIntegrationTownByTomTom,marketIntegrationTownByCNG,marketIntegrationTownByBoat,marketIntegrationTownByBus,marketIntegrationMainRoadMinutes,marketIntegrationMainRoadHours,marketIntegrationMainRoadByFoot,marketIntegrationMainRoadByRickshaw,marketIntegrationMainRoadByTomTom,marketIntegrationMainRoadByCNG,marketIntegrationMainRoadByBoat,marketIntegrationMainRoadByBus,marketIntegrationDhakaMinutes,marketIntegrationDhakaHours,marketIntegrationDhakaByCNG,marketIntegrationDhakaByBus,marketIntegrationDhakaByLaunch,marketIntegrationPharmacyMinutes,marketIntegrationPharmacyHours,marketIntegrationPharmacyByFoot,marketIntegrationPharmacyByRickshaw,marketIntegrationPharmacyByTomTom,marketIntegrationPharmacyByCNG,marketIntegrationPharmacyByBoat,marketIntegrationPharmacyByBus,marketIntegrationMBBSMinutes,marketIntegrationMBBSHours,marketIntegrationMBBSByFoot,marketIntegrationMBBSByRickshaw,marketIntegrationMBBSByTomTom,marketIntegrationMBBSByCNG,marketIntegrationMBBSByBoat,marketIntegrationMBBSByBus,marketIntegrationHospitalMinutes,marketIntegrationHospitalHours,marketIntegrationHospitalByFoot,marketIntegrationHospitalByRickshaw,marketIntegrationHospitalByTomTom,marketIntegrationHospitalByCNG,marketIntegrationHospitalByBoat,marketIntegrationHospitalByBus,husbandDhakaVisit,husbandBangladeshVisit,husbandAbroadVisit,respondentDhakaVisit,respondentBangladeshVisit,respondentAbroadVisit,relocatedSince1997,relocatedSince1997Number,relocationJob,relocationFinancialImprovement,relocationFinancialProblems,relocationFamilyProblems,relocationBetterEducation,relocationBetterHealthcare,relocationBetterInfrastructure,relocationMarriage,relocationOther,relocationOtherDescription,closerToPrimarySchool,closerToCollege,closerToMarket,closerToTown,closerToMainRoad,closerToCity,natalBariDhakaMale,natalBariDhakaFemale,natalBariBangladeshMale,natalBariBangladeshFemale,natalBariAbroadMale,natalBariAbroadFemale,maritalBariDhakaMale,maritalBariDhakaFemale,maritalBariBangladeshMale,maritalBariBangladeshFemale,maritalBariAbroadMale,maritalBariAbroadFemale,familiesFoodShare,familiesCooperationAgriculture,familiesCooperationChildcare,familiesLoanActivity,familyBariWealthBefore,familyBariWealthAfter,familyBariEducationBefore,familyBariEducationAfter,familyBariReligiousBefore,familyBariReligiousAfter,familyBariSocialSizeBefore,familyBariSocialSizeAfter,familyBariSocialClassBefore,familyBariSocialClassAfter,familyBariPoliticalBefore,familyBariPoliticalAfter,MacArthurLadderPresent,MacArthurLadderPast,listenRadio,watchTVMinutes,watchTVHours,watchTVPer,useInternet
C815A47F-5DC0-8541-8A1B-50C176114397,5,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,20,0,,1,,,,,20,0,,1,,,,,0,1,,,,1,,,5,0,1,,,,,,0,3,,1,,20,0,,1,,,,,20,0,1,,,,,,0,1,1,,,,,,2,0,1,2,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less,less,less,less,average,more,more,more,middle,middle,not at all,not at all,4,5,0,0,0,,1
C84C923D-BB6C-F743-87EF-9EF75788F00A,10,0,1,,,,,,15,0,1,,,,,,0,1,1,,,1,,,20,0,1,,1,,,,30,0,1,,1,,,,0,1,1,,1,1,1,,20,0,1,,1,,,,0,4,,,1,20,0,1,,,,,,20,0,1,,1,,,,0,1,1,,1,1,1,,2,2,2,2,0,0,,,,,,,,,,,,,,,,,,,2,4,0,0,1,0,10,6,0,0,0,0,0,0,0,0,average,more,average,more,average,more,average,more,middle,middle,not at all,average,7,4,0,0,0,,0
C8AAB9FA-2E32-6C4D-8CBA-C5A70611970C,5,0,1,,,,,,30,0,1,,,,,,30,1,,,,1,,,5,0,1,,,,,,20,0,1,,,,,,30,1,,,,1,,,30,0,,,1,,,,0,4,,,1,10,0,1,,,,,,30,1,,,,1,,,30,1,,,,1,,,8,3,0,2,3,0,,,,,,,,,,,,,,,,,,,6,4,0,0,3,0,3,1,0,0,0,0,0,0,0,0,average,less,less,less,more,more,more,more,middle,middle,not at all,not at all,4,3,0,0,0,-,0
C8BD865D-BD40-BC48-8BF3-F85E5ABD96A7,10,0,1,,,,,,10,0,1,,,,,,15,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,10,0,1,,,,,,0,2,,1,,10,0,1,,,,,,10,0,1,,,,,,40,0,,,,1,,,2,8,8,0,2,0,,,,,,,,,,,,,,,,,,,7,5,0,0,5,0,3,3,0,0,10,0,0,0,0,0,more,more,less,less,more,more,more,more,middle,middle,not at all,not at all,5,6,0,0,0,,2
C8DF9521-5A7A-6741-AA56-0CCFFB168B3A,7,0,1,,,,,,15,0,1,,,,,,0,1,1,,,,,,7,0,1,,,,,,40,0,,1,,,,,40,0,,1,,,,,20,0,1,,,,,,0,4,,1,,30,0,1,,,,,,30,0,,1,,,,,30,0,,1,,,,,5,0,0,0,1,0,1,1,,,,,,,,1,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less,less,less,less,more,less,average,less,middle,middle,average,average,2,3,0,0,1,day,0
C9E54385-3C6D-F44C-88C9-9D993B66C108,10,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,45,0,,,,1,,,45,0,,,,1,,,0,2,,1,,15,0,1,,,,,,15,0,1,,,,,,0,2,,,,1,,,3,1,2,2,0,0,1,1,,1,,,,,,,,,1,1,1,1,1,1,0,0,0,0,4,0,2,5,0,0,2,2,0,0,0,0,average,average,average,more,average,average,average,average,middle,middle,less,less,5,4,0,0,2,day,2
CA5C5732-FCDF-A640-BDCA-4C47BD3D5BD9,10,0,,,,,,,20,0,,,,,,,20,0,,,,,,,10,0,,,,,,,10,0,,,,,,,0,1,,,,,,,30,1,,,,,,,30,1,,,,5,0,,,,,,,10,0,,,,,,,0,1,,,,,,,4,1,8,4,1,0,,,,,,,,,,,,,,,,,,,50,50,20,20,30,10,5,4,0,0,1,1,0,0,0,0,more,average,more,average,more,more,more,less,middle,middle,average,less,5,3,0,0,2,day,1
CA82416A-5208-5E4C-B96A-18A73AA69C4C,2,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,20,0,,,,1,,,30,3,1,1,,10,0,1,,,,,,30,0,,,,1,,,45,0,,,,1,,,0,0,0,4,1,0,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,average,NA,more,NA,more,NA,more,NA,middle,NA,less,NA,5,6,3,30,1,week,3
CAAC76EC-72B2-9B4E-99C3-1F81CF4E45BF,10,0,1,,,,,,20,0,,,,1,,,20,0,,,,1,,,10,0,1,,,,,,20,0,,,,1,,,20,0,,,,1,,,15,0,,,,1,,,0,4,,1,,10,0,1,,,,,,20,0,,,,1,,,20,0,,,,1,,,2,2,0,4,1,0,1,1,,,,,,,,1,,,1,,,1,1,1,1,0,0,0,2,0,4,3,0,0,5,0,0,0,0,0,more,average,average,average,more,average,average,average,middle,middle,not at all,not at all,4,4,0,0,2,day,0
CB107FFF-CDAB-8D4E-9182-F9965C1AD60B,15,0,,,,,,,30,0,,,,,,,30,0,,,,,,,10,0,,,,,,,30,0,,,,,,,0,1,,,,,,,0,1,,,,,,,0,3,,,,10,0,,,,,,,0,1,,,,,,,0,1,,,,,,,4,4,1,1,1,0,1,,,,,,,,,1,,,1,,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,average,average,less,less,average,average,average,average,middle,middle,less,less,5,7,0,0,3,day,2
CB412C25-D1D8-F84C-AFBD-49989211FEDE,5,0,1,,,,,,10,0,,,,1,,,10,0,,,,1,,,10,0,1,,,,,,10,0,,,,1,,,40,0,,,,1,,,4,0,,,,1,,,0,3,,1,,20,0,1,,,,,,45,0,,,,1,,,30,0,,,,1,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,8,6,10,10,18,0,0,0,0,0,0,0,0,0,0,0,less,DK,less,DK,average,DK,average,DK,middle,DK,not at all,DK,3,2,0,30,0,day,0
CBF79CBE-2489-7F4B-B613-71EBD929038F,10,0,1,,,,,,20,0,1,,1,,,,20,0,1,,1,,,,30,0,1,,1,,,,30,0,1,,1,,,,0,1,1,,,1,1,,0,1,1,,1,,,,0,3,,,1,20,0,1,,1,,,,20,0,1,,1,,,,0,1,1,,1,,1,,2,2,2,2,1,0,1,1,,1,,,,1,1,,,,,1,,1,1,,2,0,0,0,1,0,3,2,0,0,5,1,0,0,0,0,average,more,average,more,average,more,average,more,middle,upper,not at all,not at all,7,6,0,0,2,day,2
CC1C8AFD-F951-9B44-9517-7E746CEC2D1F,5,0,1,,,,,,30,0,1,,,,,,30,0,,,,1,,,5,0,1,,,,,,30,0,,,,1,,,0,1,,,,1,,,30,0,,,,1,,,0,5,,1,1,5,0,,,,,,,30,1,,,,1,,,20,1,,,,1,,,4,0,0,2,0,0,1,1,,,,,,,,1,,,,,,,,,3,1,0,0,4,0,4,3,0,0,0,0,0,0,0,0,average,average,average,average,more,average,more,average,middle,middle,not at all,not at all,6,4,0,0,0,,0
CC2953E3-835B-6C43-BEA6-D09990BFCD98,10,0,1,,,,,,10,0,1,,,,,,20,0,,,,1,,,10,0,1,,,,,,20,0,,,,1,,,20,0,,,,1,,,5,0,1,,,,,,0,3,,1,,5,0,1,,,,,,20,0,,,,1,,,20,0,,,,1,,,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,NA,less,NA,average,NA,average,NA,lower,NA,not at all,NA,3,2,0,0,1,day,0
CC6E201B-EB90-2046-9D72-92CF0A3AD592,10,0,,,,,,,20,0,,,,,,,20,0,,,,,,,10,0,,,,,,,10,0,,,,,,,10,0,,,,,,,5,0,,,,,,,0,3,,,,5,0,,,,,,,15,0,,,,,,,20,0,,,,,,,4,4,0,2,1,0,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,3,3,0,0,2,0,0,0,0,0,average,more,less,less,average,average,less,average,middle,middle,not at all,not at all,4,1,1,0,,,1
CCE88ADD-BA5A-534B-9612-F8122E5B60FF,5,0,1,,,,,,10,0,,,1,,,,40,0,,1,,,,,5,0,1,,,,,,40,0,,1,,,,,30,0,,1,,,,,5,0,1,,,,,,0,3,,1,,5,0,1,,,,,,30,0,,1,,,,,30,0,,1,,,,,3,3,0,1,2,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,more,less,average,less,more,average,average,average,middle,middle,not at all,not at all,3,5,0,0,0,,0
CCF2BC49-75F4-DA41-8436-2358693A0210,2,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,10,0,1,,,,,,10,0,1,,,,,,40,0,,,,1,,,30,1,,,,1,,,0,5,,1,1,10,0,1,,,,,,10,0,1,,,,,,30,1,,,,1,,,2,8,1,2,0,0,,,,,,,,,,,,,,,,,,,2,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,average,average,more,average,more,average,average,average,middle,middle,average,average,6,4,0,0,2,day,3
CDAED867-D338-2D49-9CBE-D2F3EAEBC4BC,5,0,1,,,,,,10,0,,,1,,,,30,0,,,,1,,,5,0,1,,,,,,10,0,,,,1,,,0,1,,,,1,,,0,1,,,,1,,,0,4,,,1,10,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,8,2,8,3,2,0,1,1,,,,,,,,1,,,,,,,,,10,1,0,0,5,0,8,8,5,0,4,0,0,0,0,0,average,average,less,less,average,average,more,more,middle,middle,not at all,not at all,5,3,0,0,0,,3
CDE3185C-8802-2541-A509-BB04EF2DB041,5,0,,,,,,,5,0,,,,,,,10,0,,,,,,,5,0,,,,,,,45,0,,,,,,,45,0,,,,,,,0,1,,,,,,,0,3,,,,5,0,,,,,,,5,0,,,,,,,45,0,,,,,,,3,4,0,3,4,0,1,1,,1,,,,,,,,,1,1,1,1,,,3,2,1,2,4,4,0,0,0,0,1,0,0,0,0,0,more,average,more,more,more,more,average,average,upper,middle,less,less,5,5,0,0,0,,3
CE2D9202-F6F2-5B45-AB6D-3C2CC81F55EE,3,0,1,,,,,,10,0,1,,,,,,25,0,1,,,1,,,25,0,1,,,1,,,25,0,1,,,1,,,10,0,1,,,,,,30,0,,,,1,,,0,5,,1,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,2,0,2,2,1,0,1,1,,1,,,,,,,,,1,1,1,,1,,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,more,more,average,more,average,average,average,more,middle,middle,not at all,not at all,8,6,0,30,0,day,1
CF0D4D94-BBF2-6247-B956-75FB3C0B98F4,20,0,1,,,,,,20,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,0,,,,1,,,30,0,,,,1,,,20,0,1,,,,,,30,3,,1,,20,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,2,3,0,0,3,2,5,4,1,2,1,1,0,0,0,0,more,more,average,more,more,more,average,more,middle,upper,not at all,not at all,7,6,0,0,0,,0
CFA65A3E-AA7A-684D-BD49-2F39B999293A,15,0,1,,,,,,10,0,,,1,,,,30,0,1,,,,,,5,0,1,,,,,,10,0,,,1,,,,10,0,,,1,,,,45,0,,,,1,,,0,3,,1,,5,0,1,,,,,,25,0,,,1,,,,30,1,,,,1,,,2,8,1,2,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,more,average,average,average,average,average,more,less,middle,middle,not at all,not at all,5,4,3,0,0,NA,2
CFC035EA-2AE8-7D42-A3DE-0405F85DC238,5,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,5,0,1,,,,,,10,0,,1,,,,,30,0,,,,1,,,30,0,,,,1,,,0,4,,,1,20,0,1,,,,,,30,0,,,,1,,,0,1,,,,1,,,4,2,0,8,0,0,1,1,,,,,,,,1,,,1,1,1,1,1,1,2,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,average,more,more,more,average,more,average,average,middle,middle,not at all,not at all,6,4,0,20,0,day,0
CFDC2F96-82EC-CA44-A302-71C1F3D272E4,5,0,1,,,,,,30,0,,,1,,,,30,0,,,1,,,,30,0,,,1,,,,30,0,,,1,,,,30,0,,,1,,,,20,0,,,1,,,,30,0,1,1,,10,0,1,,,,,,30,0,,,1,,,,30,0,,,1,,,,2,1,0,2,1,0,,,,,,,,,,,,,,,,,,,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,average,more,average,more,average,more,average,average,lower,lower,not at all,not at all,5,4,0,30,0,day,0
CFE86EAE-7821-0944-8F45-504F87E5BF93,3,0,1,,,,,,3,0,1,,,,,,5,0,1,,,,,,5,0,1,,,,,,5,0,1,,,,,,40,0,,,,1,,,5,0,1,,,,,,30,2,,1,,5,0,1,,,,,,5,0,1,,,,,,45,0,,,,1,,,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,average,average,average,average,average,average,average,more,middle,middle,not at all,not at all,4,3,0,20,0,day,3
D075EE3B-A8AA-7445-8347-3766AF49945B,20,0,,,,,,,20,0,,,,,,,45,0,,,,,,,10,0,,,,,,,10,0,,,,,,,45,0,,,,,,,45,0,,,,,,,0,3,,,,10,0,,,,,,,45,0,,,,,,,45,0,,,,,,,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,4,3,3,1,2,0,0,0,0,0,less,average,less,less,more,more,average,more,lower,middle,not at all,not at all,4,4,0,0,0,,0
D0D71016-F762-0B46-A63B-C8FE241C4BA1,5,0,,,,,,,15,0,,,,,,,25,0,,,,,,,5,0,,,,,,,10,0,,,,,,,0,1,,,,,,,30,0,,,,,,,0,2,,,,5,0,,,,,,,30,0,,,,,,,30,1,,,,,,,2,1,0,2,1,0,1,1,,1,,,,,,,,,1,,,,,,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,more,average,average,average,average,average,average,average,middle,middle,not at all,not at all,5,3,0,0,1,day,2
D202834F-3954-BA4A-84FA-DBB0317AC233,5,0,1,,,,,,5,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,30,0,1,,,,,,5,0,1,,,,,,0,3,,1,,5,0,1,,,,,,10,0,1,,,,,,30,0,1,,,,,,8,0,0,1,0,0,1,1,,,,,,,,1,,,,1,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,average,average,less,average,average,average,less,average,lower,lower,not at all,not at all,3,3,0,0,1,day,0
D2FB18BC-05B9-D94D-9AF7-7059715CA183,15,0,,,,,,,30,0,,,,,,,30,0,,,,,,,10,0,,,,,,,20,0,,,,,,,10,1,,,,,,,20,0,,,,,,,0,3,,,,10,0,,,,,,,20,0,,,,,,,20,1,,,,,,,5,5,0,2,1,0,,,,,,,,,,,,,,,,,,,2,2,0,0,3,0,5,5,2,2,4,0,0,0,0,0,less,more,average,average,average,average,average,average,middle,middle,not at all,not at all,7,4,0,0,1,day,2
D301D7FB-40D5-F642-A8BD-47F8237BE522,10,0,1,,,,,,10,0,1,,,,,,20,0,,,,1,,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,5,0,1,,,,,,0,4,,1,,5,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,more,average,more,average,more,more,more,average,upper,middle,less,not at all,5,5,0,0,0,,0
D3B4BE9C-0105-364F-8B89-559873B19631,10,0,1,,,,,,15,0,1,,,,,,30,0,,,1,,,,20,0,1,,,,,,30,0,,,1,,,,30,0,,,1,1,,,10,0,1,,,,,,0,4,,1,,10,0,1,,1,,,,30,0,,,1,1,,,30,0,,,1,1,,,2,8,0,2,8,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,average,average,average,average,average,average,average,lower,lower,not at all,not at all,3,2,0,0,0,,0
D451A8F0-4AE4-B04E-81F3-1887872EA078,5,0,1,,,,,,5,0,1,,,,,,10,0,,,1,,,,5,0,1,,,,,,10,0,,,1,,,,40,0,,,,1,,,10,0,,,1,,,,0,2,1,1,,10,0,,,1,,,,10,0,,,1,,,,50,0,,,,1,,,2,2,0,1,2,0,1,1,,,,,,,,1,,,1,,,,,,0,0,0,0,14,0,4,0,0,0,1,0,0,0,0,0,average,less,less,less,more,more,more,more,middle,middle,not at all,not at all,2,3,0,0,0,,0
D462DFD8-91C5-2041-8B2F-76C645C39EE8,20,0,1,,,,,,0,1,1,,1,,,,0,1,1,,1,,,,15,0,1,,,,,,0,1,1,,,1,,,0,1,1,,,1,,,30,1,1,,,1,,,0,4,1,1,,15,0,1,,,,,,0,1,1,,,1,,,30,1,,,,1,,,3,1,0,1,1,0,1,1,,,,,,,,1,,,,,,,,,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,average,average,more,less,more,average,more,more,middle,middle,less,average,5,3,0,0,1,day,3
D484D471-561A-2544-8D7C-705C4BB80A97,10,0,1,,,,,,20,0,1,,,,,,0,1,,,,1,,,20,0,,,1,,,,20,0,,,1,,,,0,1,,,,1,,,10,0,1,,,,,,0,3,,1,,20,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,0,0,0,0,1,0,1,1,,,,,,,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less,less,less,less,average,average,average,average,lower,lower,not at all,not at all,2,2,0,0,0,NA,0
D4DE17A8-F61C-9549-AC9D-21C082E283F2,10,0,1,,,,,,35,0,1,,,,,,40,0,1,,,,,,5,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,30,0,1,,,,,,0,4,,1,,5,0,1,,,,,,30,0,,,,1,,,0,1,,,,1,,,3,0,0,3,0,0,1,1,,1,,,,,,,,,1,1,1,,,,0,0,2,5,0,0,2,1,0,0,0,0,0,0,0,0,less,less,more,less,average,less,average,average,lower,middle,not at all,not at all,2,3,0,0,0,,0
D59472FB-0472-B34A-81AB-E8A06D62D3E0,5,0,1,,,,,,40,0,1,,,,,,20,0,,,,1,,,15,0,1,,,,,,20,0,,,,1,,,20,0,,,,1,,,20,0,,,,1,,,0,4,1,1,,15,0,1,,,,,,20,0,,,,1,,,30,0,,,,1,,,4,3,2,2,2,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,average,average,more,average,average,average,more,more,middle,middle,less,less,6,6,0,0,2,day,4
D6F533BF-3E84-B54C-9065-4FFB67537F52,3,0,1,,,,,,30,0,1,,,,,,0,1,,,,1,,,30,0,,,,,1,,30,0,,,,,1,,30,0,,,,,1,,30,0,,,,,1,,30,2,,1,,30,0,,,,,1,,30,0,,,,,1,,0,1,,,,1,,,3,0,0,0,2,0,1,4,,1,1,,,,,1,1,VARA BARITAY CHILO.,,,,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,less,less,less,less,average,average,less,average,lower,lower,not at all,not at all,2,3,0,0,0,NA,0
D762226F-85F6-D449-9788-42F268E3C112,10,0,1,,,,,,30,0,1,,,,,,30,0,,,,1,,,5,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,2,0,1,,,,,,0,4,,1,,5,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,less,less,less,less,less,less,less,average,lower,lower,not at all,not at all,3,3,0,0,0,,0
D7B9129A-C33A-9345-B952-184C78B0DFB8,10,0,,,,,,,20,0,,,,,,,20,0,,,,,,,5,0,,,,,,,5,0,,,,,,,30,1,,,,,,,30,1,,,,,,,0,3,,,,5,0,,,,,,,0,1,,,,,,,30,1,,,,,,,2,1,0,2,1,1,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,more,more,average,more,average,more,average,more,middle,middle,not at all,not at all,7,6,0,0,3,day,0
D8018E0D-5D94-3F4F-A9B6-2B00AD854471,10,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,0,,,,1,,,0,2,1,1,,10,0,1,,,,,,30,0,,,,1,,,30,1,,,,1,,,3,0,0,3,0,0,1,2,,1,,,,,,1,,,1,1,1,1,1,1,1,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,more,less,average,average,more,average,more,more,middle,middle,average,average,2,1,0,0,0,,0
D82177E2-13AC-5343-8186-00E6277A60C4,10,0,1,,,,,,40,0,1,,1,,,,50,0,,,1,,,,10,0,1,,,,,,50,0,1,,1,,,,50,0,,,1,,,,20,0,1,,1,,,,0,4,,1,,10,0,1,,,,,,40,0,,,1,,,,0,1,,1,1,,,,2,1,2,2,1,0,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,average,more,average,more,average,average,average,more,middle,middle,not at all,not at all,5,4,0,0,1,day,0
D88FEA55-0309-3D47-A6C9-C48D4F921A95,7,0,1,,,,,,7,0,1,,,,,,7,0,1,,,,,,7,0,1,,,,,,15,0,,,1,,,,0,1,,,,1,,,15,0,1,,,,,,0,2,,1,,15,0,1,,,,,,0,1,,,,1,,,30,0,,,,1,,,2,2,0,1,2,0,,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,less,less,average,less,less,less,average,average,lower,middle,not at all,not at all,5,7,0,30,0,day,0
D9C978CF-F980-294C-B086-927B3E7FD1F0,30,0,1,,,,,,30,0,1,,,,,,30,1,,,1,,,,10,0,1,,,,,,10,0,1,,,,,,0,30,,,,1,,,10,0,1,,,,,,0,3,,1,,10,0,1,,,,,,0,30,,,,1,,,30,1,,,1,,,,4,0,5,0,8,0,1,1,,,,,,,,1,,,,,,,,,1,0,3,4,0,0,2,2,0,0,1,0,0,0,0,0,average,average,average,less,more,average,average,more,middle,middle,not at all,not at all,8,4,0,30,0,day,0
D9E7D07D-6B09-314A-A3B1-092D2C66CC3D,10,0,1,,,,,,10,0,1,,,,,,15,0,,,,1,,,10,0,1,,,,,,15,0,,,,1,,,45,0,,,,1,,,3,0,1,,,,,,30,2,,1,,10,0,1,,,,,,15,0,,,,1,,,0,1,,,,1,,,3,3,8,2,2,0,,,,,,,,,,,,,,,,,,,12,8,0,0,2,0,7,5,10,6,12,0,0,0,0,0,average,more,average,less,more,more,more,more,middle,middle,not at all,not at all,3,2,0,0,1,day,0
DA0D151D-C089-7F43-BC18-739E6411E582,2,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,40,0,1,,,1,,,30,0,1,,1,,,,30,3,,1,,30,0,1,,1,,,,0,1,1,,,1,,,0,1,,1,,1,,,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,average,average,average,average,more,average,more,middle,middle,not at all,not at all,4,2,0,0,0,,0
DA98917F-C7A6-324B-88CB-0296B46D2AD5,3,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,45,0,,,,1,,,5,0,,,,1,,,30,2,,1,,5,0,,,,1,,,5,0,,,,1,,,50,0,,,,1,,,2,2,8,1,0,0,1,1,,1,,,,,,,,,1,1,1,1,1,1,0,2,0,0,2,0,0,0,0,0,8,0,0,0,0,0,less,more,average,average,more,average,more,average,middle,middle,not at all,not at all,6,4,0,0,0,,2
DB2ACA51-4527-9E46-B092-9E833528AD2E,10,0,1,,,,,,10,0,1,,,,,,0,1,1,,,1,,,8,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,20,0,1,,,,,,30,0,,1,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,0,0,0,1,8,0,1,1,,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,less,less,less,average,more,average,average,more,lower,middle,not at all,not at all,1,3,0,0,0,,0
